ID, Muhanda/Rubaya ,Gitega, Butamwa , Kabuye SW ,KIGALIAERO, Busasamana-Nyanza , Rurangazi , Kigoma , Simbi , Buruhukiro , Cyanika ku ishuri ,GIKONGOROMET, Kigeme ku ishuri , Gatare , Kaduha Sector , Mushubi Paroisse , Gitwe ,Byimana, Mwendo , Kivumu , Kibangu , Nyabinoni , Nyamabuye , Rugendabari , Kayenzi ,Twumba , Rwankeri , Rugera , Gatumba ,Muramba , Kabaya ,Nyange , Sovu ,Cyinzuzi,Rutongo,Mugambazi,Rutongo,Rusiga,Cyabingo,Janja,Minazi,Muyongwe,Nembaparoisse,Ruli,Rushashi,Remera,BusogoISAE,RhengeriAero,Kinigi,NyangeKabeza,Shingiro,Butaro,Kagogo,Ntaruka,Kinoni,Ruhunde,Rwesero,ByumbaMet, Rwamagana , Musha , Gasange , Gahini  , Mukarange ,KAWANGIRE
LON,29.63,30.06,30.03,30.07,30.11,29.76,29.65,29.63,29.7,29.38,29.6,29.55,29.53,29.69,29.53,29.45,29.7,29.71,29.68,29.8,29.68,29.68,29.78,29.66,29.85,29.36,29.51,29.61,29.63,29.6,29.5,29.58,29.52,30,30.05,30.05,29.95,29.95,29.68,29.67,29.78,29.87,29.78,29.81,29.86,29.75,29.55,29.61,29.56,29.51,29.5,29.83,29.76,29.75,29.71,29.93,30.16,30.05,30.43,30.35,30.29,30.5,30.5,30.43
LAT,-1.95,-1.96,-2.01,-1.89,-1.95,-2.35,-2.35,-2.46,-2.52,-2.38,-2.43,-2.48,-2.48,-2.16,-2.33,-2.36,-2.21,-2.16,-2.16,-2.05,-1.83,-1.76,-2.08,-1.95,-1.9,-2.24,-1.58,-1.61,-1.95,-1.75,-1.76,-2.05,-1.91,-1.76,-1.81,-1.8,-1.62,-1.61,-1.56,-1.68,-1.73,-1.72,-1.6,-1.81,-1.73,-1.53,-1.56,-1.48,-1.45,-1.46,-1.5,-1.41,-1.55,-1.46,-1.43,-1.6,-1.8,-1.6,-1.93,-1.91,-1.8,-1.85,-1.9,-1.81
20120213,0,1,0,0,1.6,0,0,0,8,4,0,17.3,15.5,0,0,5.1,0,0,0,3,0,0,3.6,0,0,4,1.2,4.9,0,1.6,3,0,0,22.5,0,0,3,3,0,0.8,0,0,1.5,0,3.6,3.5,3.2,5.1,3.1,0,5.4,6.4,2,0.4,0,23.4,0,0.8,0,0,0,2.5,0,0
20120214,0,2.2,0,0,0,0,0,0,15.7,5,0,0,0,0,0,5.7,6.4,0,0,3,0,0,4.2,0,0,8,1.5,0,0,2.5,0,0,7.6,21.9,0,0,0,0,0,2,0,0.9,1.6,0,0,0,0.3,0.7,1.2,3.1,4.2,0,0,12.5,0,4,0,0.3,0,0,10,0,0,0
20120215,1.7,0,0,0,0,0,0,0,0,0,0,4.2,9,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,22.9,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
20120216,0,0,20.4,0,0,0,0,0,0,3,0,0,0,3,8.6,0,0,0,0,0,0,2,0,0,0,12,2.6,14.3,0,1,0,0,4.5,21.7,0,0,4.5,4,0,2.7,0,0,0,0,0,0,0.2,3,3.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
20120217,0,6.1,9.8,21,2.5,0,0,0,0,4,0,0.2,0,2.5,4.4,3.9,0,0,0,2,13.3,17,3,0,0,5,1.9,0,0,5.6,0,0,6.8,20.8,0.6,0,2.5,2,0,19.2,0.6,1.1,16.6,0.7,7,0,3.4,15.2,5,6.4,3.7,24,10,13.5,0.4,6.5,4,7.5,10,18.6,6.4,4.8,0,1.7
20120218,10.8,2.5,4.2,3.3,5,0,6.2,1.6,0,4,0,9.6,1.2,8.5,10.9,0,0.6,10.8,0,6,10.2,20,7,0,8.4,9,1.6,0,2,22,22,1.6,7.2,22.7,0,0,10.7,10,0,13.4,27,0,8.3,32.1,6.5,17.7,11.9,14.8,15.2,5.1,6.4,0,49,73.5,0,0,0,15,12,9.4,0,3.1,7.4,5.4
20120219,10,5.2,1,9,0,9.6,0,0,0,11,0,11,11.4,8,4.3,12.2,9.2,16.6,0,2,0,0,0,24.2,1.9,28,5.6,7.2,2.8,0,3,3.2,8,23.2,0,0,8.4,8,0,17.4,0,0.5,4.8,0,8.1,23.4,11.7,4.5,4.5,21.3,13.1,0,20,0.5,0,12.1,0,21.9,0,1.9,0,20.3,0,9.1
20120220,5,0,0,0,0,0,0,6,0,0,0,0,0,5.2,0,0,0,0,0,4,0,0,6.3,0,0,0,5.1,0,0,0,0,0,3.8,22.7,2.3,0,1.7,1,30.4,2.2,0.7,0,1.6,0,0.4,9,5.9,9,10.4,0,9.3,6,0,0.7,0.9,0,0,4.1,0,0,0,0,0,0
20120221,0,0,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,5.2,0,0,0,0,0,3.1,0,0,21.5,0,0,1.8,1,0,0,0,0,2,0,0,1.6,5.8,1.2,0,6.3,6.7,0,4,4.2,11.5,0,8,0.7,0,0,0,3.2,0,2.1
20120222,12.5,0,1,0,39.1,0,0,0,0,0,2.5,0,4.6,0,0,0,0,0,0,0,0,0,0.8,0,0,0,2.5,0,2.1,27.2,8,1.3,0,22.9,0,0,4.2,4,16.8,3.6,0,0,0,1.7,2.5,9.5,6.6,0,7,0,3.5,0,0,0,0,5.9,0,0,0,0,33.5,0,0,0.1
20120223,0,50.5,2,52.7,5.4,11.7,0,1.6,0,0,0,12.1,5.7,0,0,0,0.2,0.3,0,9,0,0,1.7,0,5.2,2,0,13.4,0.8,1.3,0,1.5,0,21.7,0,3.5,0,0,0,5,0,0,5.4,0,0,6.2,6,23.5,15.2,0,0.5,4,7,0,0,0,6,0.9,0,17.2,0,0,0,0
20120224,0,4,0,7.5,0,0,0,0,0,4,0,0,12.6,0,0,2.6,0,0,0,0,0,1,0,6.2,0,0,3.6,0,6.5,3,0,0,2.4,20.3,0,0,0,0,0.5,60.9,0,0,15.3,0,0,0,4,22.9,1.8,10.3,3.6,0,6,6.5,0.2,0,3,0,0,13.4,0,2.1,3.4,11
20120225,0,0,0,0,16,0,0.3,0,0,0,0,17.7,0,8.6,34.5,5,0.4,0,0,3,0,4,5.2,4.7,0,17,4.7,0,6.5,0.1,2,9.6,8.2,20.9,16.7,0,0,0,0,0,0,0.6,0,0,14.2,0.2,0.5,0,8.2,13.7,9.4,0,0,5.6,0.4,0,0,0,0,0,0,2.4,0,0
20120226,0,3,0,43.8,0.4,8.3,0,2,32.4,0,0,0.2,0,0,0,0,0.6,27.2,0,0,0,8,4,8.9,34.3,2,0.5,6.9,10.5,5.5,10,7,7,21.3,0,0,19.9,19,9.2,22.7,0.4,0,6.3,18.7,0.4,11.5,3.9,5.3,1.3,0,8.8,19,4,0,7.7,50.3,11,5.1,2.5,4.6,0,0,0,0
20120227,20,12.2,0,5.5,0,0.7,6.2,1,0,0,0,8.2,0,3.4,5.6,0.6,0.5,15.8,12.3,0,0,14,1.2,17.4,0.7,1,0,10.2,0,13.8,1.5,2,9.7,21.9,25.3,0,1.9,1,2.2,3.4,0,0.9,0.1,0,0,20.9,3.5,21.4,5,0,1,15,18,0.1,0,12.3,0,4.7,0,3.1,0,6.6,0,0
20120228,0,0,19.8,0,0,2.8,9.3,8,12.7,4,0.5,0.2,0,12.1,0,2.3,12.2,0,6.7,11,4,7,13.6,0,0,3,0,2.2,4.3,3.1,0,2.6,7.2,22,0,0,0,0,7.2,12.7,0,0,0.4,0,16,0,0,0,6.8,0,1.4,0,0,12.9,0.8,0,0,0,0,0,0,0,0,0
20120229,10,0,1,0,0,10.5,0,13.5,0,3,0,1.8,25.6,9.1,0,4.8,0,3.8,0,4,0,0,4.9,3,0.6,2,0,5.4,0,0,0,0,1.2,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.3,0,0,0,0,0,0,0,0,0
20120301,4.1,19,0,9.2,21,9.1,0,8,0,0,0,23.8,50.2,0,0,7.9,16,0,0,0,0,6,0,4.2,0,17,2.2,2.9,17.2,0,0,9.6,4.7,0,0,11.5,3,3,0,4.7,0,0,0,0,3.1,2.5,0.1,4.1,9.7,9,0,0.3,1,0,11.8,15.7,0,25.7,0,0,0,0,0,0
20120302,25,0,0,0,0,11.2,0,0,0,0,2.7,0,0,0,21,0,0,0,0,0,1.9,0,0,0,3.5,10,0,0,0,3,0,0,0,0,0,10.3,0,0,0,0,0.8,0,0.7,0,0,0,0,0,0,0,0.8,0,0,0,0.7,0,2.4,0,0,0,0,0,0,0
20120303,3.9,5.6,0,61.2,0,0,0,0,0,0,0,0,0,49.8,0,31,0,0,0,0,0,12,4.6,0,0,0,2.7,3,0,54.5,8,0,0,0,0,6.5,0,0,0,0,1.4,2.3,0.3,0,0.1,2,0,0,7.3,5,0,0,1,0,0,0,0,0,8.7,24.4,0,0,0,0.7
20120304,30,0,10.7,0,36,13,16.4,8.5,0,12.1,2.8,27.9,25.1,31.2,1.7,28.5,0,27.8,0,24,0,4,3.9,23.1,31.4,17,2,4.5,2.4,18.2,48,16.7,0,14.3,0,4.4,24.6,24,3.6,13,1.1,0,21.5,0.6,19.1,29.1,20.5,19.6,16.9,9,2.8,17.6,35,0,0,38.3,12.4,31.3,10.3,0.5,27.2,14.9,13.3,11
20120305,0,0,0,0,0,0,0,0,19.3,9.2,0,0,0,0,7,0,0,0,0,12,4.1,6,12.4,0.3,0,4,1.3,0,1.8,0,0,0,0.5,0,0,5.8,0,0,0,15.4,0,0,0.7,0,0,9,3.2,0.4,2,24,18.2,0,9,22,0.7,0,0,0,0,0,60,0,0,0
20120306,0,0.5,5,0,1.7,11.9,0,0,30.2,0,0.3,0,0,0,0,0,0,0,0,13,0,0,14.6,0,0,4,0,0,0.8,3.9,0,0,3.9,6.2,0,7.5,0,0,1.3,18.9,0,1,10.7,0,0,15,1.7,1.9,4.8,4,0,0,13,0,0,0,0,0,1.7,0,0,0,0,0
20120307,11,0,0,0,0,2.4,12.1,3.4,21.6,0,0,8.5,4.5,1.8,0,1.7,0,0,0,16,0,0,15.3,3.9,0,2,2.4,0.7,0,0,2,7.2,0,20.1,0,6.4,0,0,2.5,0,0.9,0.7,0,0,0,5.2,0.9,0,4,5,2.6,11.4,3,3.3,0,0,0,0,0,0,0,0,0,0
20120308,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0.4,4.4,0,0,0,5.6,2,0,1,3.4,0,0,0,0,4.9,4,0,0,0.3,3,0,0.4,0.1,0,1.1,1.3,0,0,1.3,0,0,0,0,3.4,0,1.9,0,0,0,0,0,0
20120309,10.4,0,0,0,0,0,0,0,0,0,0,4.5,0,0,8.6,0,0,0,0,2,0,0,3.6,0,0,0,0,0,0,0,0,0,5.4,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.4,0,0,0,0,0,0,0,4,0
20120310,9.9,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0.6
20120311,10.1,0,0,1.3,0.5,0,0,0,5,19.1,0,4.5,16.9,3.1,18.2,0,0,0,0,0,0,0,0,4.5,0,21,0,0,2.3,0,18,0,17.3,0,0,5.3,0,0,2.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,25,0,0,0
20120312,4.4,0.5,0,0,0,0,0,0,1.2,20.2,0,0,0,0,0,12.7,0,0,0,0,0,8,0,0,0,24,9.4,0,5.3,6,0,11.1,22.2,0,0,4.2,0,0,0,0,4.6,0.7,5.9,0,1.8,0,10.3,4.3,3.8,5,0,0,0,0,0,0,11.1,0,5.4,0,0,29.9,16.6,0.2
20120313,4.5,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,1.1,0,0,3,35.3,0,4.6,0,0,1,0,0,0,0,0,0,10.2,0,0,3.7,0,0,0.9,0,0,1.1,0,0,0,0,0,0,0,0,10.9,0,0,0,17.3,0,0,0,0,0,0,0,0,0
20120314,0,0,0,0,0,0,0,0,0,2.4,0.2,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,29.4,0,0,0,0,0.5,3,0,2.5,0,0,0.8,0,0,0,0,28.3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,46,0,0,0
20120315,0,0,2,0,0,0,0,0,0,3,0,0,0,0,10.9,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,3,0,0,0,0,0.2,0,12.5,0,0,0,0,0,0,0
20120316,10.3,0,0,0,0,0,16.4,28.8,0,0,7.5,3.8,0,0,0,0,7.5,0,0,3,0,0,1.9,0,0,0,0,19.7,0,0.7,4,0,21.3,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,27.8,25.4,7.7
20120317,10,0,0,0,0,0,0,0,0,0,0,0,0,6.1,10.2,0,0,0,0,1,0,3,2.3,0,0,0,0,0,0,7.5,16,0,24.4,20,0,4.7,0,0,0,19.1,0,0,4.3,3.7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.4,0,0,0,0,0
20120318,7.5,10.6,5,4.5,2.1,0,0,8.7,0,0,8.4,13.1,6.3,0,0.7,0,0,0,0,4,16.5,0,6.8,16.4,7.7,4,14.2,6.8,8,0.7,0,10.2,0,24.2,0,0,4.6,4,0,15.2,0,1.7,0,0,0.9,16.2,23.7,18.1,20.7,15,0,5.5,14,0,0,4.6,0,7.6,0,14.2,82.5,0,0,4.1
20120319,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1.6,0,0,1.1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,8,12.8,0,0,11.5,0.8,0,0,0,0,1.2,25,0,0,1.7
20120320,1.8,0,3,25,1.7,0,0,5.6,9,0,0.4,5,1.3,0,9.8,2.7,0,0,0,0,0,0,0,0,0,4,5.6,13.7,0,7.1,3,0,0,0,0,0,0,0,0,0,12.3,1.1,0,0,14.1,0,13.2,10.3,7.5,13,12.1,2.1,0,0,0.9,0,0,0,30.7,2.8,0,0,4,10.2
20120321,0,0,0,0,6.2,0,0,0,12.3,0,0,0.9,0,0,6.4,0,0,0,0,0,0,0,0,0,8.4,5,0,0,0,2.8,0,3.6,0,16.5,0,2.5,0,0,0,1.2,10.1,1.8,0,0,0,0,1.9,2.4,15.8,17,12.7,3.3,0,5.5,0,0,14.3,0,0,0,40,5.1,0,6.8
20120322,0,0,0,0,0,0,0,0,4.1,4.6,0.6,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,7,3.2,0,0,0.7,0,4.6,9.3,0,0,0,0,0,0,0,16.6,0.5,0.9,0,4.6,0,3.8,2,0,8,12.8,18,0,1.6,0,0,0,1.2,0,0,0,0,0,0
20120323,0,2.1,2,0,0.3,0,34.8,4.7,8.1,5.4,0,7.5,6.6,0,0,5.6,8.1,0,0,0,0,0,0.6,23.9,0,16,2.1,19.7,0,10.3,1.5,12.6,2.4,0,7.1,0,0,0,0,3.7,0,0,0.3,12.1,0,5,4.7,0.7,1.9,2,0.2,28.5,0,1.6,14.2,0,0,0,0,0,0,0,0,0
20120324,20.1,0,0,6.6,23.5,15,0,6.5,0,8,0,31.3,31.6,40.1,31.5,40.7,16.2,0,7.4,12,0,0,1.9,19.4,0,20,0,0,12,5.1,0,2.2,0,15.6,4.3,0,18.8,18,0,2.3,0.7,0,14.8,0,0,0,3.4,10.4,40.9,33,3.8,0,0,0,0,7.2,0,16.6,3.6,0,0,0,0,0
20120325,9.9,0.2,0,0,0.4,19.2,0,0,34.2,0,0,0,0,0.6,0,3,1.1,0.9,0,6,0,0,3.4,0,1.4,0,1.2,0,12,8.1,2,3,0,13.1,0,0,1.7,1,36.3,9.7,0,0,5.4,0,0.7,30.1,1.1,2.9,5.1,4,9.1,0,28,24.7,0.5,10.1,3.1,4.4,5.3,3.1,0,34.7,5,6.7
20120326,6.5,0.8,0,0,3.5,0,0,0,20.4,0,0,0.9,0,0,0,0,0.8,0,0,6,0,0,6.9,0,0,1,0,24.7,10,0,8,5.6,2.7,0,10.7,0,0.3,0,0,2.8,0,2.6,0,7.6,0,20.3,0.2,0.1,0.4,3,2.9,18.7,23,24,0.8,0,0,2.1,0,0,0,0,0,0
20120327,0,0,0,0,0,0,0,1.6,42.7,0,0,0,0,14.4,3.6,0,0,0,0,11,0,0,13.3,24.6,1.5,8,0,6.3,0,26.2,15,0,5,0,6,0,0,0,0,6.3,0,13.5,9.6,0.9,4.7,0,0,0.3,0,0,0,0,0,0,0.4,2.6,0,0,0,0.5,0,6.5,14,0
20120328,0,0,0,0,0,0,0,0.6,21,0,0,0,0,0,6.4,29.4,2.6,0,0,11,0,8,12.1,0,0,4,0,1,0,0,0,0,0,10.6,29.4,0,0,0,0,0,0.3,7.9,0,0,0,0,0,4.7,6.6,5,0,0,0,0.6,0,0,0,0,0,0,0,0,0.3,0.4
20120329,0,0.4,2,0,2.1,0,2.7,0,0,0,1,0.8,0,0,0,0.5,9.2,0,0,0,0,6,7.6,0,0,0,4.3,0,0,0,0,0,20.3,8.2,0,0,1.1,1,0,0,0,0,1.4,0,0,10,4.8,0.6,0,0,0,0,17,20.3,15.8,0,0,9.9,0,0,0,0,0,0.2
20120330,0,2.2,8,56.2,0.6,12,3.5,0,0,0,0,0.2,0,1.2,21.9,7.9,19.4,6.7,23.7,5,3,8,0,12.7,0,7,2.4,0,8,18,2,31.5,27,0,8.2,0,1.4,1,3.1,35.3,0,0,26.8,0,0,20,1.4,4,10.2,10,9.2,29.2,26,0.5,12.3,6.7,7.5,11,0,0,0,0,0,0
20120331,0,33.5,5,39.4,9.9,0,0,0,29.7,0,0,0.3,0,59.9,0,8.6,10.1,33.7,0,12,0,10,6.8,9.8,7.3,13,6.2,6.4,1.6,10.7,4,1.3,0,10.6,0,0,0,0,0,4.3,0,0,27.2,0,8.9,40.3,3.7,14.4,17.7,16,3.1,31,39,0,0.7,0,3,0,28,0,0.5,16,0,12.4
20120401,18,7.1,5.3,4.6,0.8,13.5,0,0,0,0,0,0,0,0,0,5,0.5,2.5,0,3,1.8,0,11.6,18.2,0,2,0,0,3.6,0,0,16,3.9,0,30,30.5,0,0,0,0,0.8,0.5,0,7.4,14.7,5.1,0,1.5,2.9,0,4.6,0,6.7,13.5,0.4,0,0,1,12.3,0,0,0,12.4,0
20120402,11,0.4,0,3.8,0,0,0,0,0,0,3.2,0,3,0,0,0,10.9,0,0,10,1.2,0,12.4,0,0,3,1.2,17.1,0,5.2,8,0,7.2,0,25,25.2,6.5,6,0,0,1.4,0,9.1,0.5,0,4.3,1.6,1.3,0,32.7,0,0,19.4,2.5,0,2.3,0,0,0,0,0,0,3.5,0.1
20120403,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,20,0,0,18.3,0,0,0,1.3,6.2,8.7,0.4,2,0,0,0,14,14.2,0,0,0,0,4.4,0,0,0,1.4,4,6.9,2.7,4.6,1,16.2,12,17.5,0.2,0.7,0,0,1.2,0,11.7,0,0,0,0
20120404,15,4.3,5.1,0,0,0,4.3,8,0,0,0,0,0,6.1,0,0.5,7.4,0,0,18,4.4,20,17.2,0,0,0,3.2,0,8.1,0.1,0.1,42,9.7,14.3,12,12.5,14.6,14,0,8.2,7.1,4.2,3.4,0,2.5,8.3,3.2,16.3,57,37.1,2,0,15.4,8.2,0.6,3.2,0,5.2,2.3,0,0,0,0,0
20120405,20,10.7,0,39.5,13.3,0,8.3,0,0,0,0,28,29,4.7,58.5,46.5,24.8,18.8,0,16,34.5,2,4.1,30.6,7.5,27,2.8,0,1.6,13.9,8,24.5,8.3,0,9,9.5,3.5,3,0,8.8,6.7,1,21.9,0.7,8.1,17.1,21.4,18.1,12.8,0.4,40.8,3.4,9.1,5.2,0.8,34.3,0,30.4,9.3,49.2,16.4,20.2,2,22.5
20120406,0,1.3,0,0,2.1,40.8,0,16,1,0,0,0.1,0,0,0,0,16.3,0,0,7,0,4,9.6,0,35.4,1,0,0,0,1.3,6,0,6,6.2,28,28.1,6.1,6,0,0.5,8.4,0,1.8,0,0.7,0,1.5,5.2,3.5,1.1,0,7.2,0.1,10.5,0,1.4,0,5,7.7,0,0,12.7,1,0.3
20120407,0,0.5,2,0,5.4,0,0,0,8.1,0,4.5,6.3,17,0.5,19.6,16.4,24.8,13.5,0,11,0,0,12.7,0,0,12,0,0,0,0.4,12,87,4.2,20.1,16,16.2,2.1,2,0,20.6,0,0,0,7.3,0.5,0,2.2,0.4,27.6,14.2,15.8,0,5,1.2,10.9,2.4,13.2,17.3,8.5,10.1,0,17.5,0,9.5
20120408,0.1,0,1,1.6,0,0,0,0,14.3,0,0,0,5,0,0,9.6,0.5,0,0,16,0,28,17.4,7.7,7.5,0,9.2,74.6,8.4,3.6,3.5,0,17.8,0,5,5,0,0,0,12.2,0.6,47.5,0,2.1,0,0,11.2,3.6,8.4,41.8,10,19.2,0,0,0.7,0,0,0,10.6,0,0,13.8,6.1,0
20120409,0.3,10.4,13,0,15,4.7,5.2,0,0,0,0,1.6,1,1.2,6.5,6.3,6.2,1,0,10,0,10,13.3,0,0,14,1.3,2.8,0.6,5.6,0,0,14,11.7,0,0,0.8,0,0,1.8,0,1,1.3,11.8,4.1,0,7.7,17.3,7.8,27.3,28,0,6.9,0,0.3,8.1,0,12.4,11.3,0,0,1.2,12.6,4.9
20120410,0,0,0,0,0,0,0,0,0,14.2,0,1,0,0,0,1.6,0,0,4.1,0,4.3,7,0,0,6,12,2.4,9.8,18.5,4.4,8,0,5,0,0,0,0.6,0,0,10.3,9.3,5.5,0,0,2.3,0.3,3.4,1.3,13.5,7.2,8,0,9.1,18.5,0,0,0,6,9.1,0,42,0,0,0
20120411,1,0,0,1.7,0,22,0,14.2,0,4.2,1,2.5,3,0,0,10,0,0,0,0,1,4,1.4,6.8,2.8,19,2.2,0,0,0,0,0,19,0,15,15.6,0,0,0,0,10.1,0,0,0,0,30.1,16.5,1.6,14.6,0,0.1,8.2,0,19,0,15.6,15.3,0,8.2,0,0,0,0,0
20120412,0,0,20.3,30,6.2,0,0,0,20.3,9.4,0,0,0,0,0,0,0.3,12.5,0,18,1.4,0,3.8,0,0.1,0,28.3,21.4,19.3,37.6,6.5,20.7,27,25.8,14,14.8,17.7,17,0,40.4,15,29,43.4,1.9,29.9,4.6,28.5,22.5,43.6,0.4,18.7,1.2,1.2,0,18.2,30,7.1,0.6,10,21.1,0,0,4,8.2
20120413,0,12.2,2,30.2,24,30.5,13.5,3.6,32,0,0,10.2,16,2.9,21.3,5.7,13.4,26.3,12.5,7,21,48,6,0,8,2,0,0,0,6,24,18,5,0,16,16.5,14.9,14,4.3,10,11.1,4,1.5,4.2,14.2,29.3,0,0.3,0,0,0,4.1,0.5,5.3,13.1,5.8,0,9.4,22.6,0,0,6.8,5.7,27
20120414,1.5,16.2,30.8,8.3,6,17.7,24.8,10,11,0,0.5,2.9,17,1,26,16.6,47.2,32.9,20.7,0,19.5,10,0,4.2,20,1,50.3,0.5,0,15.7,26,14.2,7.2,13.9,11,11.3,0,0,19.3,0.6,10.2,2.4,17.3,12.3,19.9,5.5,33.2,61.5,35.8,29.2,50,1.2,26.3,0.5,0.7,10.3,12.6,5.7,18.3,8.2,18,10.1,15.3,0
20120415,11,5.3,25.3,8.4,0.9,47.3,43.3,16,4.1,0,0,26.7,20,5,27,30.1,69.7,11.5,23.6,2,0,30,3.4,6.8,42,43,9.6,0,6.5,23.5,32,26.7,0,24.3,21,21,24.6,24,3.5,20.9,0.7,0,10.9,97.3,3.7,0.2,8,1.6,0.6,0.5,2,22.4,0,0.8,0.4,48,8,27.9,4.7,3.4,20,12.3,36,6.7
20120416,11.9,1.4,30.9,0.4,2.4,0.5,0.6,19.9,0,0,6.2,14.7,10,2.6,0,2,1.2,1.8,0,0,43.2,0,1.3,0,21.7,0,0,12.2,0,0,0,0,0,12.8,20,20.5,0.7,0,0,0.3,1.4,33.8,0,1.2,0.7,8.2,0,0.2,0.3,10.3,1.3,0,2.1,30.2,0.9,0,0,0.8,8.3,0,0,0,0,0.2
20120417,17,0,0,0,0.6,0,0,0,0,0,0,1.2,5,0,0,0,0.7,0,0,0,0,0,6.2,0,0,3,0,0,0,1.2,4,0,10,0,18,18.5,0,0,0,0,2.8,0.9,3.4,0,0,0,1.3,2.8,0.8,11.7,4.2,4.1,27.3,0,0.5,0,0,0,0,0,0,0,14.3,0
20120418,10.1,0,0,0,0,0.4,0,0,0,0,0,2.5,1,20.2,0,0,0,0,0,3,0,6,0,8.2,0,0,0,0,30.6,0,2,0,3.9,0,0,0,0,0,0,0,6.2,6.9,4.6,0,7.4,0,0.3,0.2,0,0,5.8,0,2.1,0.4,0.3,0,0,0.3,0,0,0,0,4,0
20120419,0,13.9,8,0,43,4.6,5.5,0,0,0,2.2,0,3,0.3,0,3,0,24.8,6.7,0,20,34,0,0,0,0,0,16.3,2.8,2,21,0,0,0,1,1.4,1.9,1,0,30.7,1.9,1.2,13.9,18.9,43.7,0,3.2,1.3,0.6,2.7,0,41.6,10.1,4.6,0,12.4,16.2,0,0,3.8,40,0,0,0
20120420,0.3,0,2,13.1,0,0,0,7.7,19.2,20.6,0,0,0,17.6,0,0,38.2,0,4.3,1,1.5,0,2,0,15,13,2.5,0,0,0,0,0,0,0,1,1.6,0,0,0,0,3.2,2.5,0.4,20.9,1.3,0,0,0,0,22.9,10,8.3,0.2,1.7,0.9,0,12.9,1,10.7,0,40,40.5,1,0
20120421,1,11.4,0,0,9.2,25,26.4,8,11.1,4.6,0,11.3,12,3.9,0,36,0,91.7,26.8,5,0,8,8,0,0,23,1.2,0,1.9,14.6,8,23.7,10.7,16.5,4,4.6,41.4,41,0,0,0.8,1.3,32.8,10.7,7.2,19,7,13.9,33.5,0,55,11.6,27.7,0,21.2,9.4,11.6,60.9,20.1,30.9,10.2,19.2,0,32.9
20120422,1.5,1,15.4,0,1.7,10.2,0,0,0,0,0,0.1,4,0.6,10.2,0,0,0,7.2,0,0,24,4.6,42.4,23,32,2.5,42.9,6,0,16,0,5,0,0,0,0,0,16.5,7.2,4.4,0,4.5,20,0,4.3,4,25.7,4.7,6.9,2.5,0,0.1,7.5,0.6,0,0,1.3,8.8,0,0,20.1,12.1,0.3
20120423,0,6.2,0,65.5,15.6,16,0,20.5,0,0,0,19.9,5,0,24.4,0,21.1,7.6,0,9,17.5,20,9,0,10,8,0,2.5,8.4,8.6,0,0,17.2,16.2,0,0,51.5,51,0,17.5,5.7,5.3,25.5,0,24.1,13,6,24.7,84.4,31.1,28.9,29.6,31.1,1.2,0.4,61,0,36.1,67.9,56.2,52.3,50.1,10,61.8
20120424,0.7,3.4,2,3,1.2,3,13.5,8,0,0,0,5.1,0,0,0,30.6,20.2,0,0,0,0.7,0,0,16.7,14,16,0,0.9,10.3,3.6,22,17,17.2,0,0,0,10.9,10,0,0.8,9.3,1,1.9,0,3,0,14.5,19.9,12,8.8,1,0,1,30.5,0.7,0,13.7,7,6.5,4.4,0,9.2,0,6.5
