ID, Muhanda/Rubaya ,Gitega, Butamwa , Kabuye SW ,KIGALIAERO, Busasamana-Nyanza , Rurangazi , Kigoma , Simbi , Buruhukiro , Cyanika ku ishuri ,GIKONGOROMET, Kigeme ku ishuri , Gatare , Kaduha Sector , Mushubi Paroisse , Gitwe ,Byimana, Mwendo , Kivumu , Kibangu , Nyabinoni , Nyamabuye , Rugendabari , Kayenzi ,Twumba , Rwankeri , Rugera , Gatumba ,Muramba , Kabaya ,Nyange , Sovu ,Cyinzuzi,Rutongo,Mugambazi,Rutongo.1,Rusiga,Cyabingo,Janja,Minazi,Muyongwe,Nembaparoisse,Ruli,Rushashi,Remera,BusogoISAE,RhengeriAero,Kinigi,NyangeKabeza,Shingiro,Butaro,Kagogo,Ntaruka,Kinoni,Ruhunde,Rwesero,ByumbaMet, Rwamagana , Musha , Gasange , Gahini  , Mukarange ,KAWANGIRE
19850819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19850824,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19850825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19850829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850830,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,8.0,6.0,13.0
19850831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,35.0,3.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0
19850902,9.0,0.0,0.0,0.0,0.0,27.0,7.0,2.0,11.0,0.0,3.9,5.8,4.5,0.0,0.5,2.3,0.0,0.0,0.0,35.5,4.0,2.0,0.0,7.0,0.0,0.0,0.0,20.0,9.0,7.0,15.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,35.0,63.0,0.0,1.0,3.0,0.0,1.0,7.0,0.0,0.0,12.0,3.0,2.0,1.0,3.0
19850903,1.0,37.9,8.0,31.0,24.8,22.0,15.0,19.0,9.0,3.0,10.6,6.3,7.9,9.0,8.0,11.0,1.0,9.2,0.0,20.9,6.0,23.0,20.1,0.0,0.2,16.0,50.0,6.0,1.0,2.0,0.0,0.0,4.0,94.0,33.0,33.0,2.0,2.0,10.0,7.0,12.0,32.0,11.0,10.0,16.0,10.0,32.0,3.0,7.0,0.0,3.0,17.0,10.0,20.0,13.0,2.0,0.0,16.0,20.0,0.0,25.0,20.0,36.0,14.0
19850904,4.0,0.0,2.0,14.0,0.0,0.0,5.0,15.0,10.0,8.0,18.0,6.8,13.7,12.0,5.5,6.7,18.8,12.9,14.0,0.1,22.0,36.0,13.4,9.0,2.6,9.0,20.0,0.0,4.0,7.0,9.0,6.0,20.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,14.0,20.0,10.0,5.0,20.0,14.0,6.0,20.0,4.0,3.0,17.0,7.0,15.0,17.0,10.0,9.0,19.0,7.0,12.0,0.0,0.0,8.0,22.0,5.0
19850905,15.0,0.4,5.0,6.0,0.5,13.0,23.0,8.0,4.0,11.0,8.0,20.0,9.3,46.0,13.0,20.0,0.0,46.7,25.0,0.0,8.5,19.0,19.3,13.0,0.0,7.0,15.0,28.0,15.0,19.0,5.0,1.0,13.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,35.0,22.0,13.0,8.0,25.0,10.0,14.0,4.0,19.0,15.0,9.0,22.0,10.0,16.0,13.0,0.0,17.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
19850906,1.0,0.0,0.0,1.0,3.1,0.0,5.0,3.0,14.0,13.0,3.8,8.0,1.4,0.0,18.3,7.5,16.3,0.0,7.0,0.0,18.5,8.0,9.0,1.0,5.1,10.0,0.0,42.0,1.0,0.0,1.0,12.0,4.0,4.0,0.0,0.0,4.0,4.0,50.0,24.0,6.0,30.0,8.0,11.0,25.0,0.0,3.0,1.0,3.0,7.0,7.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,14.0,4.0,0.0,9.0,13.0,0.0
19850907,5.0,2.2,0.0,0.0,1.6,2.0,1.0,1.0,0.0,1.0,1.7,0.0,6.0,0.0,17.5,0.0,0.0,0.2,0.0,7.8,3.7,9.0,0.0,0.0,3.4,2.0,0.0,5.0,5.0,12.0,11.0,18.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,9.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,9.0,13.0,17.0,2.0,21.0,29.0,0.0,0.0,2.0,4.0,2.0,8.0,4.0,8.0,3.0
19850908,1.0,1.2,1.0,16.0,3.4,0.0,1.0,0.0,1.0,3.0,0.0,1.2,4.6,0.0,0.0,5.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,3.8,0.0,0.0,14.0,1.0,0.0,4.0,2.0,0.0,20.0,24.0,24.0,2.0,2.0,23.0,9.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,6.0,10.0,7.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19850909,10.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.2,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,36.0,20.0,10.0,0.0,0.0,0.0,5.0,11.0,15.0,15.0,4.0,4.0,25.0,8.0,1.0,5.0,0.0,0.0,3.0,11.0,18.0,1.0,0.0,0.0,4.0,5.0,0.0,27.0,31.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19850910,5.0,0.0,2.0,0.0,5.5,10.0,0.0,0.0,1.0,13.0,0.0,2.7,19.2,0.0,0.0,10.0,3.6,0.0,0.0,0.1,3.0,14.0,0.0,3.0,2.5,4.0,0.0,4.0,5.0,20.0,7.0,0.0,14.0,11.0,10.0,10.0,1.0,1.0,10.0,21.0,10.0,7.0,3.0,0.0,11.0,10.0,0.0,3.0,16.0,17.0,9.0,11.0,5.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19850911,5.0,0.0,0.0,0.0,0.0,14.0,15.0,29.0,10.0,16.0,38.9,22.8,20.3,0.0,28.2,18.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,3.0,0.0,12.0,9.0,12.0,5.0,2.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,2.0,0.0,0.0,13.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
19850912,25.0,3.7,0.0,0.0,6.7,1.0,10.0,18.0,24.0,3.0,22.6,3.1,10.4,0.0,6.2,5.0,0.0,0.0,17.0,0.3,25.0,12.0,34.6,26.0,0.0,10.0,0.0,0.0,25.0,0.0,3.0,3.0,20.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,94.0,46.0,50.0,41.0,46.0,28.0,3.0,20.0,0.0,22.0,35.0,19.0,48.0,12.0,3.0,0.0,8.0,1.0,4.0,3.0,7.0,2.0,4.0,3.0
19850913,6.0,0.0,0.0,0.0,1.7,10.0,5.0,12.0,4.0,0.0,16.4,0.0,8.1,5.0,19.5,0.0,0.0,5.8,0.0,0.0,12.8,4.0,31.1,1.0,22.0,7.0,0.0,13.0,6.0,2.0,1.0,11.0,7.0,2.0,2.0,2.0,2.0,2.0,20.0,8.0,0.0,0.0,5.0,1.0,6.0,6.0,0.0,2.0,18.0,15.0,3.0,5.0,0.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19850914,0.0,0.0,1.0,0.0,0.0,0.0,4.0,11.0,3.0,20.0,13.4,0.0,16.3,0.0,0.0,20.0,0.0,46.3,0.0,0.0,0.0,1.0,0.0,0.0,3.3,5.0,25.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,9.0,0.0,1.0,9.0,7.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
19850915,6.0,17.0,20.0,1.0,20.2,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.2,0.0,1.2,24.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,10.0,0.5,0.0,5.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,12.0,0.0,8.0,20.0,2.0,12.0,2.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
19850916,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.1,0.0,0.0,21.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
19850917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850919,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850922,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,2.8,3.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
19850924,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,2.0,14.0,0.0,0.0,1.3,5.0,0.0,20.0,0.0,5.7,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0
19850925,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.2,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.3,8.0,20.0,0.0,0.0,27.0,17.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,14.0,71.0,57.0,38.0,3.0,69.0,23.0,16.0,24.0,0.0,13.0,25.0,14.0,40.0,17.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850926,6.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,38.0,11.0,28.4,29.2,51.8,17.0,12.6,0.0,5.7,17.9,11.0,0.0,13.3,5.0,4.0,18.0,12.7,9.0,0.0,0.0,6.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,10.0,0.0,12.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,9.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,4.0
19850927,7.0,2.3,3.0,6.0,0.4,8.0,0.0,6.0,0.0,32.0,3.0,0.0,2.1,8.0,1.0,20.0,15.7,8.6,9.0,0.0,3.2,11.0,7.8,7.0,0.0,10.0,0.0,17.0,7.0,5.0,2.0,4.0,6.0,4.0,6.0,6.0,5.0,5.0,8.0,0.0,20.0,2.0,4.0,8.0,1.0,8.0,2.0,15.0,0.0,6.0,11.0,6.0,7.0,8.0,14.0,5.0,0.0,4.0,7.0,0.0,5.0,7.0,7.0,5.0
19850928,5.0,0.0,1.0,0.0,0.3,0.0,2.0,0.0,0.0,10.0,9.2,0.0,9.3,0.0,11.6,21.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,11.8,1.0,0.0,0.0,5.0,1.0,9.0,8.0,4.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,8.0,11.0,24.0,0.0,6.0,21.0,14.0,17.0,0.0,1.0,8.0,17.0,30.0,14.0,7.0,11.0,0.0,7.0,2.0,0.0,7.0,1.0,1.0,1.0
19850929,12.0,4.9,14.0,0.0,22.2,5.0,6.0,0.0,2.0,28.0,0.0,2.8,3.5,12.0,7.3,25.0,4.4,12.0,7.0,0.0,0.0,2.0,8.8,7.0,16.0,19.0,0.0,0.0,12.0,2.0,3.0,0.0,9.0,1.0,1.0,1.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19850930,7.0,21.9,1.0,6.0,8.2,13.0,15.0,29.0,25.0,12.0,38.0,12.2,13.7,16.0,14.9,15.0,3.0,16.0,16.0,2.2,5.0,4.0,3.9,5.0,2.1,5.0,0.0,6.0,7.0,0.0,0.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,18.0,17.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,5.0,1.0,1.0,2.0
19851001,10.0,6.4,0.0,11.0,10.3,2.0,2.0,0.0,0.0,31.0,0.0,0.0,1.0,13.0,1.8,28.0,7.8,13.0,13.0,7.0,9.2,0.0,0.0,21.0,13.3,19.0,0.0,0.0,10.0,0.0,20.0,4.0,14.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,13.0,15.0,15.0,14.0,15.0,16.0,5.0,12.0,0.0,4.0,13.0,16.0,18.0,25.0,8.0,0.0,23.0,16.0,0.0,2.0,28.0,0.0,0.0,0.0
19851002,7.0,0.7,0.0,2.0,0.4,0.0,1.0,1.0,0.0,14.0,1.1,2.2,0.2,1.0,0.0,16.0,0.0,1.6,0.0,0.0,12.0,19.0,7.6,10.0,9.0,5.0,9.0,5.0,7.0,16.0,3.0,0.0,2.0,12.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,15.0,2.0,3.0,1.0,2.0,10.0,6.0,6.0,3.0,4.0,9.0,3.0,18.0,10.0,0.0,4.0,0.0,2.0,0.0,16.0,1.0,1.0,2.0
19851003,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,12.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
19851004,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
19851005,0.0,8.6,3.0,4.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,3.0,10.0,4.0,7.0,0.0,7.0,13.0,0.0,4.0,1.0,0.0,0.0,7.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19851006,2.0,0.3,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,3.1,2.0,5.2,0.0,0.0,2.1,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,3.0,0.0,3.0,16.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
19851007,0.0,11.9,2.0,2.0,0.2,2.0,0.0,0.0,0.0,2.0,0.0,0.0,9.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,22.0,4.0,11.0,8.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
19851008,0.0,0.3,2.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,1.0,0.0,11.0,18.0,5.0,5.0,10.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0
19851009,0.0,0.0,0.0,0.0,1.1,0.0,0.0,26.0,29.0,0.0,27.0,13.2,11.1,0.0,26.5,3.7,0.0,0.0,0.0,0.0,4.3,1.0,5.3,0.0,0.0,0.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,17.0,0.0,4.0,29.0,17.0,11.0,4.0,4.0,3.0,16.0,33.0,31.0,11.0,0.0,4.0,4.0,0.0,24.0,14.0,0.0,0.0,1.0
